consensus_rank,pert_id,pert_iname,ATLAS_SIG_A_TOP150,ATLAS_SIG_B_TOP100,ATLAS_SIG_B_TOP150,n_signatures,n_negative,n_strong_negative,mean_tau,median_tau,minimum_tau
921,BRD-K55454768,TAS-301,0.0,-15.746198,-7.4273167,3,2,0,-7.724505,-7.4273167,-15.746198
922,BRD-K97118047,"4,5,6,7-tetrabromobenzotriazole",-7.35221,11.363092,-20.2664,3,2,0,-5.418505,-7.35221,-20.2664
923,BRD-K83023055,GR-135531,0.0,-15.657171,-7.351453,3,2,0,-7.669542,-7.351453,-15.657171
924,BRD-K01902415,pirinixic-acid,1.4094433,-7.326778,-10.330202,3,2,0,-5.415846,-7.326778,-10.330202
925,BRD-A49148672,galantamine,-45.564526,14.867039,-7.306522,3,2,0,-12.668003,-7.306522,-45.564526
926,BRD-A66559694,naltrexone,0.0,-7.2093034,-53.8453,3,2,0,-20.351534,-7.2093034,-53.8453
927,BRD-K35240538,methylprednisolone,-8.862278,14.321532,-7.189413,3,2,0,-0.5767196,-7.189413,-8.862278
928,BRD-K04923131,GSK-3-inhibitor-IX,30.897125,-7.1525717,-73.118454,3,2,0,-16.457968,-7.1525717,-73.118454
929,BRD-K57926513,tyrphostin-AG-1295,0.0,-7.0790024,-45.03331,3,2,0,-17.370771,-7.0790024,-45.03331
930,BRD-K88172511,naltrexone,0.028894123,-9.665401,-7.020775,3,2,0,-5.5524273,-7.020775,-9.665401
931,BRD-K22631935,neurodazine,0.0,-7.01198,-45.818382,3,2,0,-17.61012,-7.01198,-45.818382
932,BRD-K04993501,cefixime,2.4665258,-6.9634404,-9.121727,3,2,0,-4.539547,-6.9634404,-9.121727
933,BRD-A13188892,doxazosin,0.0,-6.941491,-18.23037,3,2,0,-8.39062,-6.941491,-18.23037
934,BRD-K73991644,isoquercetin,0.0,-6.934295,-9.167049,3,2,0,-5.367115,-6.934295,-9.167049
935,BRD-A31204924,mitotane,0.0,-8.799133,-6.7391787,3,2,0,-5.179437,-6.7391787,-8.799133
936,BRD-A85234536,N6-cyclopentyladenosine,21.928629,-9.297014,-6.6190286,3,2,0,2.0041955,-6.6190286,-9.297014
937,BRD-K28863208,PNU-282987,1.5856236,-6.5798984,-6.5975933,3,2,0,-3.8639562,-6.5798984,-6.5975933
938,BRD-K42095107,daidzein,-6.45162,-11.170626,7.2577386,3,2,0,-3.454836,-6.45162,-11.170626
939,BRD-K50417881,eticlopride,0.7751938,-6.4062457,-19.224092,3,2,0,-8.2850485,-6.4062457,-19.224092
940,BRD-K29733039,deforolimus,0.0,-6.4015203,-22.7766,3,2,0,-9.72604,-6.4015203,-22.7766
941,BRD-K56334280,amonafide,0.0,-7.2586327,-6.3056936,3,2,0,-4.521442,-6.3056936,-7.2586327
942,BRD-K09631521,thiotepa,-7.9352837,-6.2659287,2.60747,3,2,0,-3.8645809,-6.2659287,-7.9352837
943,BRD-K52930707,rescinnamine,0.0,-19.123558,-6.1870775,3,2,0,-8.436878,-6.1870775,-19.123558
944,BRD-K11634954,GBR-13069,-38.927418,5.3701534,-6.0958424,3,2,0,-13.217702,-6.0958424,-38.927418
945,BRD-A77722753,hydralazine,-6.087437,-10.320614,15.8059635,3,2,0,-0.20069583,-6.087437,-10.320614
946,BRD-A38793261,BRD-A38793261,0.0,-5.990134,-12.730184,3,2,0,-6.240106,-5.990134,-12.730184
947,BRD-A10420615,cyclopiazonic-acid,0.0,-13.317424,-5.855055,3,2,0,-6.3908257,-5.855055,-13.317424
948,BRD-K30816563,ranitidine,12.604802,-5.7765346,-7.864151,3,2,0,-0.34529462,-5.7765346,-7.864151
949,BRD-K41859756,NVP-AUY922,0.0,-44.01989,-5.7644224,3,2,0,-16.59477,-5.7644224,-44.01989
950,BRD-K92817986,BIX-02188,2.60747,-5.7150655,-38.28283,3,2,0,-13.796807,-5.7150655,-38.28283
951,BRD-A18419789,etoposide,0.0,-5.6713047,-15.641444,3,2,0,-7.1042495,-5.6713047,-15.641444
952,BRD-A22143024,estropipate,-14.700025,-5.620908,0.7047216,3,2,0,-6.538737,-5.620908,-14.700025
953,BRD-K26947839,BRD-K26947839,-59.578117,-5.6106744,4.0603466,3,2,0,-20.376148,-5.6106744,-59.578117
954,BRD-K61951118,FG-7142,21.262249,-5.60758,-10.595472,3,2,0,1.6863989,-5.60758,-10.595472
955,BRD-K46317332,proadifen,0.0,-6.953239,-5.56356,3,2,0,-4.1722665,-5.56356,-6.953239
956,BRD-K09436313,prostaglandin,2.501762,-20.770996,-5.532065,3,2,0,-7.933766,-5.532065,-20.770996
957,BRD-K92778217,mefenamic-acid,0.5637773,-16.796932,-5.4990582,3,2,0,-7.2440705,-5.4990582,-16.796932
958,BRD-K96862998,pirfenidone,0.0,-23.281265,-5.48267,3,2,0,-9.587978,-5.48267,-23.281265
959,BRD-K70751730,BRD-K70751730,0.0,-44.232243,-5.426357,3,2,0,-16.552866,-5.426357,-44.232243
960,BRD-K33860217,CP-94253,0.0,-5.3881326,-14.690035,3,2,0,-6.6927223,-5.3881326,-14.690035
961,BRD-A24643465,homoharringtonine,0.0,-5.3558846,-5.426357,3,2,0,-3.5940807,-5.3558846,-5.426357
962,BRD-K95402279,geranylgeraniol,0.0,-5.2854123,-23.317547,3,2,0,-9.53432,-5.2854123,-23.317547
963,BRD-K39120595,bithionol,16.275806,-5.2537875,-5.925996,3,2,0,1.6986746,-5.2537875,-5.925996
964,BRD-K06895174,cisapride,0.029015154,-5.179704,-7.223397,3,2,0,-4.1246953,-5.179704,-7.223397
965,BRD-A36707673,hydroxycholesterol,0.0,-7.6238756,-5.144468,3,2,0,-4.2561145,-5.144468,-7.6238756
966,BRD-K38197229,bumetanide,0.0,-5.144468,-7.1022077,3,2,0,-4.0822253,-5.144468,-7.1022077
967,BRD-A67981824,cefotaxime,3.2769556,-29.016073,-5.0711637,3,2,0,-10.270095,-5.0711637,-29.016073
968,BRD-K19111024,clofibric-acid,0.0,-5.0352764,-9.326733,3,2,0,-4.7873363,-5.0352764,-9.326733
969,BRD-K81783531,VX-222,0.0,-4.9279847,-5.4968286,3,2,0,-3.4749377,-4.9279847,-5.4968286
970,BRD-K80431395,triciribine,0.3875969,-61.75574,-4.897815,3,2,0,-22.088654,-4.897815,-61.75574
971,BRD-A92651262,nalbuphine,0.0,-4.863027,-4.9146776,3,2,0,-3.2592347,-4.863027,-4.9146776
972,BRD-K61691971,avrainvillamide-analog-1,3.1360114,-8.85436,-4.8625793,3,2,0,-3.5269759,-4.8625793,-8.85436
973,BRD-K39944607,ochratoxin-a,0.0,-4.7992325,-19.05093,3,2,0,-7.950054,-4.7992325,-19.05093
974,BRD-K68756823,FR-180204,0.0,-4.792107,-46.726696,3,2,0,-17.172934,-4.792107,-46.726696
975,BRD-K43330982,JTE-013,0.0,-4.746434,-13.510237,3,2,0,-6.0855575,-4.746434,-13.510237
976,BRD-K96119599,leucodin,0.0,-4.69934,-5.8076706,3,2,0,-3.5023367,-4.69934,-5.8076706
977,BRD-K06753942,nobiletin,0.0,-4.792107,-4.686399,3,2,0,-3.159502,-4.686399,-4.792107
978,BRD-K70881766,solanine,0.0,-5.9250283,-4.6511626,3,2,0,-3.525397,-4.6511626,-5.9250283
979,BRD-K51541829,Ro-25-6981,-4.6511626,-11.657699,9.071819,3,2,0,-2.4123473,-4.6511626,-11.657699
980,BRD-K79905821,gabazine,-6.800564,-4.619573,7.82241,3,2,0,-1.1992422,-4.619573,-6.800564
981,BRD-K26117720,gingerol,0.0,-4.582148,-9.654686,3,2,0,-4.745611,-4.582148,-9.654686
982,BRD-K34154330,tracazolate,0.3875969,-4.580691,-64.170815,3,2,0,-22.78797,-4.580691,-64.170815
983,BRD-A25004090,erastin,4.0873857,-6.4581385,-4.535961,3,2,0,-2.302238,-4.535961,-6.4581385
984,BRD-K63792901,arecaidine-but-2-ynyl-ester,0.0,-7.1430287,-4.515727,3,2,0,-3.8862522,-4.515727,-7.1430287
985,BRD-K68191783,ALW-II-38-3,0.0,-10.584691,-4.4397464,3,2,0,-5.008146,-4.4397464,-10.584691
986,BRD-K31054881,BMY-7378,1.4446794,-4.3340383,-23.435852,3,2,0,-8.77507,-4.3340383,-23.435852
987,BRD-A19661776,mianserin,0.0,-4.5401363,-4.298802,3,2,0,-2.9463127,-4.298802,-4.5401363
988,BRD-K85925969,zalcitabine,-4.252274,-8.5609045,14.442003,3,2,0,0.5429416,-4.252274,-8.5609045
989,BRD-K64755930,etazolate,-4.786626,-4.2416816,5.128186,3,2,0,-1.3000404,-4.2416816,-4.786626
990,BRD-K65146499,nabumetone,-4.193094,-41.073524,7.6570063,3,2,0,-12.536537,-4.193094,-41.073524
991,BRD-K89626439,sirolimus,0.0,-13.069743,-4.160033,3,2,0,-5.743259,-4.160033,-13.069743
992,BRD-A29260609,acebutolol,0.0,-4.792107,-4.1578574,3,2,0,-2.9833214,-4.1578574,-4.792107
993,BRD-A72483914,spiroxatrine,40.94004,-4.1578574,-16.937197,3,2,0,6.6149955,-4.1578574,-16.937197
994,BRD-A02481876,importazole,0.0,-4.139232,-75.04911,3,2,0,-26.396112,-4.139232,-75.04911
995,BRD-K06080977,eicosatetraynoic-acid,0.0,-4.0873857,-12.276879,3,2,0,-5.4547553,-4.0873857,-12.276879
996,BRD-K79759031,artesunate,0.14094433,-16.553577,-4.054787,3,2,0,-6.8224735,-4.054787,-16.553577
997,BRD-A43671941,oxprenolol,0.0,-4.0521493,-18.1259,3,2,0,-7.392683,-4.0521493,-18.1259
998,BRD-K27074404,BRD-K27074404,-4.042503,-4.113632,16.96518,3,2,0,2.936348,-4.042503,-4.113632
999,BRD-K48722258,dilazep,0.0,-4.0169134,-28.312067,3,2,0,-10.776326,-4.0169134,-28.312067
1000,BRD-K60923938,veratridine,-4.0169134,13.07847,-8.185023,3,2,0,0.29217783,-4.0169134,-8.185023
1001,BRD-K53987533,fluphenazine,0.0,-11.075539,-3.9547615,3,2,0,-5.0101,-3.9547615,-11.075539
1002,BRD-K79353516,indolophenanthridine,0.0,-7.057286,-3.9464412,3,2,0,-3.667909,-3.9464412,-7.057286
1003,BRD-K28075147,biochanin-a,-4.5535297,-3.8880074,3.488372,3,2,0,-1.651055,-3.8880074,-4.5535297
1004,BRD-K62056274,N-methylquipazine,0.0,-33.667915,-3.8407328,3,2,0,-12.502883,-3.8407328,-33.667915
1005,BRD-A61392169,eliprodil,-3.8106995,-18.237556,6.946306,3,2,0,-5.033983,-3.8106995,-18.237556
1006,BRD-K37798499,etoposide,-3.8068323,-9.760395,0.9650176,3,2,0,-4.2007365,-3.8068323,-9.760395
1007,BRD-A56675431,altizide,-3.7721343,-50.562187,24.034266,3,2,0,-10.1000185,-3.7721343,-50.562187
1008,BRD-K48932581,cetraxate,0.0,-3.730235,-6.5454307,3,2,0,-3.4252217,-3.730235,-6.5454307
1009,BRD-K48722833,iloperidone,0.0,-3.6997886,-31.774687,3,2,0,-11.824825,-3.6997886,-31.774687
1010,BRD-A27554692,altrenogest,-7.06463,-3.6937513,15.592332,3,2,0,1.6113168,-3.6937513,-7.06463
1011,BRD-A54029483,IRL-2500,-3.6293163,-88.94139,31.475494,3,2,0,-20.365072,-3.6293163,-88.94139
1012,BRD-K57222227,indometacin,0.0,-3.6293163,-6.7307205,3,2,0,-3.4533455,-3.6293163,-6.7307205
1013,BRD-K63606607,bufalin,-4.580691,-3.6293163,0.0,3,2,0,-2.7366688,-3.6293163,-4.580691
1014,BRD-K62363391,dapsone,-3.594334,-36.852226,2.8182042,3,2,0,-12.542786,-3.594334,-36.852226
1015,BRD-K55677650,CO-101244,0.0,-3.5940804,-3.614581,3,2,0,-2.402887,-3.5940804,-3.614581
1016,BRD-K82255054,propofol,0.0,-5.743481,-3.5588443,3,2,0,-3.100775,-3.5588443,-5.743481
1017,BRD-A41722204,sulmazole,0.0,-23.565514,-3.5526938,3,2,0,-9.039403,-3.5526938,-23.565514
1018,BRD-A11706664,triciribine,0.0,-45.460487,-3.5236082,3,2,0,-16.328032,-3.5236082,-45.460487
1019,BRD-K34170797,fexaramine,0.0,-3.5004375,-8.290119,3,2,0,-3.9301856,-3.5004375,-8.290119
1020,BRD-K34014345,naproxol,0.0,-3.488372,-6.9066243,3,2,0,-3.464999,-3.488372,-6.9066243
1021,BRD-K12002134,megestrol,0.0,-3.453136,-18.963047,3,2,0,-7.472061,-3.453136,-18.963047
1022,BRD-K68095457,palmitoylethanolamide,-3.5940804,-3.453136,2.5621996,3,2,0,-1.4950056,-3.453136,-3.5940804
1023,BRD-K42679050,Y-27152,-3.4457667,-25.646349,9.35172,3,2,0,-6.5801315,-3.4457667,-25.646349
1024,BRD-K52911425,GDC-0941,54.355186,-3.3970652,-11.372345,3,2,0,13.195259,-3.3970652,-11.372345
1025,BRD-K27305650,LY-294002,0.0,-3.3402944,-5.9837275,3,2,0,-3.1080074,-3.3402944,-5.9837275
1026,BRD-K67080878,milrinone,-3.487742,-3.3121917,1.3389711,3,2,0,-1.8203207,-3.3121917,-3.487742
1027,BRD-K49448285,bisindolylmaleimide,0.0,-3.1465945,-4.1578574,3,2,0,-2.4348173,-3.1465945,-4.1578574
1028,BRD-K39339537,epirizole,0.0,-11.102435,-3.1360114,3,2,0,-4.7461486,-3.1360114,-11.102435
1029,BRD-A92177080,betamethasone-acetate,0.0,-3.1333523,-12.839499,3,2,0,-5.324284,-3.1333523,-12.839499
1030,BRD-K55748775,SCH-28080,0.0,-6.2940426,-3.10847,3,2,0,-3.1341708,-3.10847,-6.2940426
1031,BRD-U44618005,WH-4023,-6.044242,3.7465012,-3.1007752,3,2,0,-1.7995052,-3.1007752,-6.044242
1032,BRD-K28453807,nitrocaramiphen,-3.910301,-2.995067,3.4578629,3,2,0,-1.1491684,-2.995067,-3.910301
1033,BRD-K14807180,SB-221284,0.0,-2.9735186,-9.247992,3,2,0,-4.073837,-2.9735186,-9.247992
1034,BRD-A22897758,pinacidil,-2.8893588,19.847519,-14.424997,3,2,0,0.8443876,-2.8893588,-14.424997
1035,BRD-K32656671,BRD-K32656671,0.0,-2.8541226,-16.834316,3,2,0,-6.562813,-2.8541226,-16.834316
1036,BRD-K20338176,cefaclor,-19.047373,14.077422,-2.8541226,3,2,0,-2.6080246,-2.8541226,-19.047373
1037,BRD-K52459643,alprostadil,0.0,-26.074934,-2.8188865,3,2,0,-9.631273,-2.8188865,-26.074934
1038,BRD-K00675675,CL-82198,0.0,-15.564301,-2.7484143,3,2,0,-6.1042385,-2.7484143,-15.564301
1039,BRD-K00959089,thenoyltrifluoroacetone,7.937413,-2.8561635,-2.7484143,3,2,0,0.77761173,-2.7484143,-2.8561635
1040,BRD-K97564742,mepyramine,-2.7429223,-12.441508,3.2417195,3,2,0,-3.9809036,-2.7429223,-12.441508
1041,BRD-A64227845,SKF-77434,-2.7399004,0.0,-44.31501,3,2,0,-15.68497,-2.7399004,-44.31501
1042,BRD-K55424922,anpirtoline,-2.717679,-2.8419232,2.6779423,3,2,0,-0.96055335,-2.717679,-2.8419232
1043,BRD-K43797669,genistein,0.0,-2.7034545,-4.879854,3,2,0,-2.5277696,-2.7034545,-4.879854
1044,BRD-K74195153,irsogladine,0.0,-2.6427062,-7.310138,3,2,0,-3.3176148,-2.6427062,-7.310138
1045,BRD-K64614248,salicin,0.0,-2.6424134,-6.9479933,3,2,0,-3.1968021,-2.6424134,-6.9479933
1046,BRD-K94176593,TWS-119,-2.572234,8.574074,-45.03969,3,2,0,-13.012616,-2.572234,-45.03969
1047,BRD-K96740444,itopride,-2.561871,47.85933,-39.72514,3,2,0,1.8574395,-2.561871,-39.72514
1048,BRD-K70505054,ranitidine,0.0,-2.5369978,-27.52135,3,2,0,-10.01945,-2.5369978,-27.52135
1049,BRD-A45543382,metrizamide,-26.399998,-2.5369978,1.9027485,3,2,0,-9.0114155,-2.5369978,-26.399998
1050,BRD-K78883024,BRD-K78883024,-2.5369978,14.921373,-37.777657,3,2,0,-8.464427,-2.5369978,-37.777657
1051,BRD-K65910366,KU-C103904N,33.283127,-4.0521493,-2.5194318,3,2,0,8.903849,-2.5194318,-4.0521493
1052,BRD-A15435692,BMY-14802,2.501762,-24.882069,-2.501762,3,2,0,-8.294023,-2.501762,-24.882069
1053,BRD-K70281171,U-99194,1.4094433,-2.501762,-6.648811,3,2,0,-2.5803764,-2.501762,-6.648811
1054,BRD-K42693031,glimepiride,-2.501762,-4.792107,9.252043,3,2,0,0.65272456,-2.501762,-4.792107
1055,BRD-A84389091,L-655708,0.0,-6.293643,-2.4665258,3,2,0,-2.9200563,-2.4665258,-6.293643
1056,BRD-K80672993,M2-PK-activator,-2.4312897,6.741989,-25.700344,3,2,0,-7.1298814,-2.4312897,-25.700344
1057,BRD-K30990140,FR-122047,1.9027485,-2.3960536,-37.095238,3,2,0,-12.529514,-2.3960536,-37.095238
1058,BRD-K96670504,lonidamine,1.9027485,-19.838577,-2.3960536,3,2,0,-6.777294,-2.3960536,-19.838577
1059,BRD-A54632525,BRD-A54632525,0.0,-12.376345,-2.3960536,3,2,0,-4.924133,-2.3960536,-12.376345
1060,BRD-A78322124,dobutamine,3.6618319,-9.790035,-2.3960536,3,2,0,-2.841419,-2.3960536,-9.790035
1061,BRD-A99164655,dihydrexidine,0.0,-2.4732924,-2.3960536,3,2,0,-1.6231152,-2.3960536,-2.4732924
1062,BRD-K94832621,Y-134,-2.3608174,8.886818,-18.271442,3,2,0,-3.915147,-2.3608174,-18.271442
1063,BRD-A49046702,SKF-89976A,-2.3608174,35.385418,-37.121017,3,2,0,-1.3654723,-2.3608174,-37.121017
1064,BRD-A97739905,ketoprofen,-2.3459797,24.585886,-43.990623,3,2,0,-7.250239,-2.3459797,-43.990623
1065,BRD-K36740062,GSK-1070916,0.0,-11.245047,-2.3255813,3,2,0,-4.523543,-2.3255813,-11.245047
1066,BRD-U01690642,acetyl-geranyl-cysteine,0.0,-12.54502,-2.2903454,3,2,0,-4.945122,-2.2903454,-12.54502
1067,BRD-K36529613,PU-H71,0.0,-4.580691,-2.2903454,3,2,0,-2.2903454,-2.2903454,-4.580691
1068,BRD-A65280694,molindone,0.58680415,-2.2551093,-37.763702,3,2,0,-13.144002,-2.2551093,-37.763702
1069,BRD-A97701745,pindolol,0.0,-5.8882055,-2.2551093,3,2,0,-2.7144382,-2.2551093,-5.8882055
1070,BRD-A02189320,met-leu-phe,2.0084567,-2.2198732,-11.35884,3,2,0,-3.8567524,-2.2198732,-11.35884
1071,BRD-A54490543,pirlindole,0.0,-13.417249,-2.2018385,3,2,0,-5.2063622,-2.2018385,-13.417249
1072,BRD-K17008822,BD-1008,-2.184637,-28.569162,0.7399577,3,2,0,-10.004614,-2.184637,-28.569162
1073,BRD-K59522102,piperine,-2.184637,-13.437392,13.33863,3,2,0,-0.7611332,-2.184637,-13.437392
1074,BRD-K76064317,tyrphostin-AG-1296,-2.1141648,0.0,-61.42364,3,2,0,-21.17927,-2.1141648,-61.42364
1075,BRD-A63836183,PD-123319,0.0,-21.306643,-2.1141648,3,2,0,-7.806936,-2.1141648,-21.306643
1076,BRD-K23623876,decafluorobutane,0.0,-17.83717,-2.1141648,3,2,0,-6.6504445,-2.1141648,-17.83717
1077,BRD-K46211610,tolazoline,-2.0789287,-4.721635,3.030303,3,2,0,-1.2567536,-2.0789287,-4.721635
1078,BRD-K66792149,quinoclamine,-2.0549753,-23.31473,21.656153,3,2,0,-1.2378508,-2.0549753,-23.31473
1079,BRD-K36007650,puromycin,0.0,-3.2639322,-2.0436928,3,2,0,-1.7692083,-2.0436928,-3.2639322
1080,BRD-K12994359,valdecoxib,0.3523608,-2.0084567,-2.904627,3,2,0,-1.5202411,-2.0084567,-2.904627
1081,BRD-K25186396,tangeritin,-11.364012,23.99772,-1.9903765,3,2,0,3.5477772,-1.9903765,-11.364012
1082,BRD-K34608650,GP-2a,-1.9732206,2.8002005,-43.700348,3,2,0,-14.291122,-1.9732206,-43.700348
1083,BRD-K14282469,LY-165163,-1.9732206,-2.5248952,31.634846,3,2,0,9.045577,-1.9732206,-2.5248952
1084,BRD-K97688263,benzamil,0.0,-4.7672467,-1.9379845,3,2,0,-2.2350771,-1.9379845,-4.7672467
1085,BRD-K71003802,hippeastrine,-1.9379845,-14.250825,14.591217,3,2,0,-0.5325308,-1.9379845,-14.250825
1086,BRD-K24053527,dextromethorphan,0.0,-18.38425,-1.9027485,3,2,0,-6.762333,-1.9027485,-18.38425
1087,BRD-K20920669,cromoglicic-acid,0.0,-1.9027485,-5.179704,3,2,0,-2.3608177,-1.9027485,-5.179704
1088,BRD-K30697463,desoximetasone,0.0,-1.9027485,-2.3255813,3,2,0,-1.4094433,-1.9027485,-2.3255813
1089,BRD-K04546108,JAK3-inhibitor-VI,-3.2702901,16.42498,-1.9027485,3,2,0,3.7506473,-1.9027485,-3.2702901
1090,BRD-K20714604,RS-56812,-1.8893793,2.0436928,-55.611603,3,2,0,-18.485762,-1.8893793,-55.611603
1091,BRD-K50841342,PAC-1,-1.8578088,0.0,-1.8782935,3,2,0,-1.2453674,-1.8578088,-1.8782935
1092,BRD-K20986251,lithocholic-acid,0.0,-20.823095,-1.8421285,3,2,0,-7.5550747,-1.8421285,-20.823095
1093,BRD-K33459542,ditolylguanidine,0.0,-5.7565956,-1.8322762,3,2,0,-2.529624,-1.8322762,-5.7565956
1094,BRD-K81473089,tacrine,0.66948557,-2.3198423,-1.8322762,3,2,0,-1.1608777,-1.8322762,-2.3198423
1095,BRD-K67445247,flurofamide,-1.7970402,-37.272293,7.435053,3,2,0,-10.544761,-1.7970402,-37.272293
1096,BRD-K28168037,fenretinide,66.003525,-22.161076,-1.7970402,3,2,0,14.015137,-1.7970402,-22.161076
1097,BRD-K47207162,zimelidine,5.1429224,-1.784864,-6.500937,3,2,0,-1.0476261,-1.784864,-6.500937
1098,BRD-K70976396,cefoxitin,0.0,-18.23487,-1.7808928,3,2,0,-6.6719213,-1.7808928,-18.23487
1099,BRD-K67680372,CI-966,1.2332629,-1.7618041,-21.526545,3,2,0,-7.3516955,-1.7618041,-21.526545
1100,BRD-A75172220,hydrocortisone,-1.7618041,-29.49062,25.171673,3,2,0,-2.026917,-1.7618041,-29.49062
1101,BRD-K91601245,mercaptopurine,0.0,-1.691332,-19.204388,3,2,0,-6.96524,-1.691332,-19.204388
1102,BRD-K97799481,theophylline,-1.691332,1.2332629,-1.691332,3,2,0,-0.7164671,-1.691332,-1.691332
1103,BRD-A93206962,L-755507,11.804602,-4.40451,-1.6396842,3,2,0,1.9201359,-1.6396842,-4.40451
1104,BRD-A72441487,stiripentol,0.0,-17.8194,-1.6208597,3,2,0,-6.480087,-1.6208597,-17.8194
1105,BRD-K86600316,RS-79948,-1.5856236,-4.8625793,3.3121917,3,2,0,-1.0453371,-1.5856236,-4.8625793
1106,BRD-A94413429,NTNCB,-1.5503876,6.5442204,-14.868956,3,2,0,-3.2917078,-1.5503876,-14.868956
1107,BRD-A89049230,BRD-A89049230,0.0,-1.5440829,-12.487419,3,2,0,-4.6771674,-1.5440829,-12.487419
1108,BRD-A94543220,bifonazole,0.8427571,-15.827907,-1.5151515,3,2,0,-5.5001006,-1.5151515,-15.827907
1109,BRD-A51820102,econazole,0.0,-1.4874508,-28.704649,3,2,0,-10.0640335,-1.4874508,-28.704649
1110,BRD-A60414806,vincristine,-1.4799154,-72.22496,58.87433,3,2,0,-4.943516,-1.4799154,-72.22496
1111,BRD-K74514084,pazopanib,-1.4799154,-4.369274,0.0,3,2,0,-1.9497299,-1.4799154,-4.369274
1112,BRD-K97399794,quercetin,0.0,-1.4723386,-4.897815,3,2,0,-2.1233847,-1.4723386,-4.897815
1113,BRD-A25775766,securinine,2.3608174,-14.203725,-1.4446794,3,2,0,-4.4291954,-1.4446794,-14.203725
1114,BRD-A49370193,Ro-60-0175,-5.1356792,-1.4446794,0.0,3,2,0,-2.1934528,-1.4446794,-5.1356792
1115,BRD-K38903228,hesperidin,0.0,-1.4024535,-6.0912676,3,2,0,-2.497907,-1.4024535,-6.0912676
1116,BRD-K66896231,ipidacrine,0.0,-1.4799154,-1.3742071,3,2,0,-0.95137423,-1.3742071,-1.4799154
1117,BRD-A63894585,clobetasol,-1.3742071,9.502671,-1.4799154,3,2,0,2.216183,-1.3742071,-1.4799154
1118,BRD-K32610195,androstenedione,0.0,-1.3389711,-8.91474,3,2,0,-3.4179037,-1.3389711,-8.91474
1119,BRD-K17306061,aprepitant,-2.675298,-1.3389711,0.0,3,2,0,-1.3380896,-1.3389711,-2.675298
1120,BRD-K89375097,pirenzepine,-1.3389711,20.851162,-20.026236,3,2,0,-0.17134826,-1.3389711,-20.026236
1121,BRD-K00256256,BRD-K00256256,-1.330936,4.686399,-13.323057,3,2,0,-3.3225315,-1.330936,-13.323057
1122,BRD-K31987754,oleylethanolamide,-20.368584,-1.3166595,14.602722,3,2,0,-2.3608406,-1.3166595,-20.368584
1123,BRD-K28761384,zuclopenthixol,0.0,-1.303735,-76.90491,3,2,0,-26.069548,-1.303735,-76.90491
1124,BRD-K24526313,levcromakalim,0.0,-1.303735,-1.4094433,3,2,0,-0.9043927,-1.303735,-1.4094433
1125,BRD-A73581086,ergometrine,-1.2684989,9.232933,-7.223397,3,2,0,0.24701245,-1.2684989,-7.223397
1126,BRD-K32311154,nifekalant,0.0,-1.2332629,-22.51782,3,2,0,-7.917028,-1.2332629,-22.51782
1127,BRD-K44084986,Y-27632,0.0,-1.2332629,-7.3534327,3,2,0,-2.862232,-1.2332629,-7.3534327
1128,BRD-A68929948,DAPT-GSI-IX,-54.058712,5.9488955,-1.2080815,3,2,0,-16.439299,-1.2080815,-54.058712
1129,BRD-K09186807,KIN001-244,0.0,-7.0037594,-1.1980268,3,2,0,-2.7339287,-1.1980268,-7.0037594
1130,BRD-A82590476,SDZ-NKT-343,-1.1980268,16.659798,-20.749454,3,2,0,-1.7625612,-1.1980268,-20.749454
1131,BRD-K00656370,6-aminochrysene,0.0,-3.8878546,-1.1980268,3,2,0,-1.6952938,-1.1980268,-3.8878546
1132,BRD-A89434049,sarmentogenin,0.964975,-1.6850204,-1.1794139,3,2,0,-0.6331531,-1.1794139,-1.6850204
1133,BRD-K55344148,BU-224,-62.95745,10.624887,-1.1627907,3,2,0,-17.831785,-1.1627907,-62.95745
1134,BRD-K32755366,reserpic-acid,1.4688609,-1.1627907,-25.63343,3,2,0,-8.442453,-1.1627907,-25.63343
1135,BRD-K08640512,RS-100329,0.0,-1.4446794,-1.1376113,3,2,0,-0.86076355,-1.1376113,-1.4446794
1136,BRD-A01145011,zebularine,0.0,-11.189899,-1.1275547,3,2,0,-4.1058183,-1.1275547,-11.189899
1137,BRD-K06593056,LE-135,0.033283167,-2.572234,-1.1275547,3,2,0,-1.2221684,-1.1275547,-2.572234
1138,BRD-K77286328,reversine,0.0,-1.2332629,-1.1275547,3,2,0,-0.78693914,-1.1275547,-1.2332629
1139,BRD-A75769826,SDM-25N,0.023043022,-57.412,-1.1057891,3,2,0,-19.498247,-1.1057891,-57.412
1140,BRD-K05151076,ZK-164015,-19.451313,-1.0952581,23.379616,3,2,0,0.94434804,-1.0952581,-19.451313
1141,BRD-K49890030,gavestinel,0.0,-1.0923185,-4.298802,3,2,0,-1.7970401,-1.0923185,-4.298802
1142,BRD-K86434416,selegiline,-1.0923185,37.685806,-13.389711,3,2,0,7.7345924,-1.0923185,-13.389711
1143,BRD-K19605405,ZM-241385,0.66948557,-21.482311,-1.0570824,3,2,0,-7.28997,-1.0570824,-21.482311
1144,BRD-K32645441,dipropyl-5ct,-1.0570824,-31.21155,13.196514,3,2,0,-6.3573728,-1.0570824,-31.21155
1145,BRD-K93754473,tamoxifen,0.0,-1.0570824,-8.258219,3,2,0,-3.1051004,-1.0570824,-8.258219
